Application,Policy,Hostname,UserEmail,Result,ExitCode,LastResult,Version,LastSeen,UUID
Google Chrome,Chrome Patching,Nolans-Mac.local,Nolan@example.com,Success,0,Success,112.0.5615,04/05/2023,187A8AB2
Google Chrome,Chrome Patching,Emmetts-Mac.local,Emmett@example.com,Success,0,Success,113.0.5672,04/05/2023,8E0BB556
Google Chrome,Chrome Patching,Harlows-Mac.local,Harlow@example.com,Success,0,Success,107.0.5304,04/05/2023,404D02E1
Google Chrome,Chrome Patching,Malakais-Mac.local,Malakai@example.com,Success,0,Success,104.0.5112,04/05/2023,67A3DBC7
Google Chrome,Chrome Patching,Apollos-Mac.local,Apollo@example.com,Success,0,Success,112.0.5615,04/05/2023,B94BD8B8
Google Chrome,Chrome Patching,Dreams-Mac.local,Dream@example.com,Success,0,Success,112.0.5615,04/05/2023,C1A4BE48
Google Chrome,Chrome Patching,Brielles-Mac.local,Brielle@example.com,Success,0,Success,106.0.5249,04/05/2023,02D557E9
Google Chrome,Chrome Patching,Leilanis-Mac.local,Leilani@example.com,Success,0,Success,112.0.5615,04/05/2023,319DA53B
Google Chrome,Chrome Patching,Eastons-Mac.local,Easton@example.com,Success,0,Success,111.0.5563,04/05/2023,9AAE26D3
Google Chrome,Chrome Patching,Adrians-Mac.local,Adrian@example.com,Waiting,1,Waiting,109.0.5414,04/05/2023,20477B2D
Google Chrome,Chrome Patching,Elians-Mac.local,Elian@example.com,Success,0,Success,107.0.5304,04/05/2023,BFFF0020
Google Chrome,Chrome Patching,Israels-Mac.local,Israel@example.com,Success,0,Success,113.0.5672,04/05/2023,34365B59
Google Chrome,Chrome Patching,Jadens-Mac.local,Jaden@example.com,Success,0,Success,112.0.5615,04/05/2023,ADD23360
Google Chrome,Chrome Patching,Paxtons-Mac.local,Paxton@example.com,Success,0,Success,104.0.5112,04/05/2023,0D8AA371
Google Chrome,Chrome Patching,Hanks-Mac.local,Hank@example.com,Success,0,Success,109.0.5414,04/05/2023,2EA9B799
Google Chrome,Chrome Patching,Jesuss-Mac.local,Jesus@example.com,Success,0,Success,113.0.5672,04/05/2023,0B6B9A0B
Google Chrome,Chrome Patching,Coles-Mac.local,Cole@example.com,Success,0,Success,105.0.5195,04/05/2023,0741BBFF
Google Chrome,Chrome Patching,Alans-Mac.local,Alan@example.com,Success,0,Success,106.0.5249,04/05/2023,FF002D09
Google Chrome,Chrome Patching,Caseys-Mac.local,Casey@example.com,Waiting,1,Waiting,103.0.5060,04/05/2023,A0B63ADE
Google Chrome,Chrome Patching,Anayas-Mac.local,Anaya@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,0C112A83
Google Chrome,Chrome Patching,Madelyns-Mac.local,Madelyn@example.com,Success,0,Success,113.0.5672,04/05/2023,DC4DA4B8
Google Chrome,Chrome Patching,Cruzs-Mac.local,Cruz@example.com,Success,0,Success,112.0.5615,04/05/2023,DF62AB64
Google Chrome,Chrome Patching,Ninas-Mac.local,Nina@example.com,Success,0,Success,113.0.5672,04/05/2023,4DFF007E
Google Chrome,Chrome Patching,Ryleighs-Mac.local,Ryleigh@example.com,Success,0,Success,104.0.5112,04/05/2023,B13EF4E8
Google Chrome,Chrome Patching,Francess-Mac.local,Frances@example.com,Success,0,Success,113.0.5672,04/05/2023,BA7340CC
Google Chrome,Chrome Patching,Onyxs-Mac.local,Onyx@example.com,Success,0,Success,113.0.5672,04/05/2023,A9A8AF9D
Google Chrome,Chrome Patching,Gracelynns-Mac.local,Gracelynn@example.com,Success,0,Success,110.0.5481,04/05/2023,B4C3A9A3
Google Chrome,Chrome Patching,Sergios-Mac.local,Sergio@example.com,Success,0,Success,112.0.5615,04/05/2023,D6E02ADE
Google Chrome,Chrome Patching,Claras-Mac.local,Clara@example.com,Success,0,Success,113.0.5672,04/05/2023,C2879D61
Google Chrome,Chrome Patching,Ians-Mac.local,Ian@example.com,Success,0,Success,110.0.5481,04/05/2023,B541AB68
Google Chrome,Chrome Patching,Theos-Mac.local,Theo@example.com,Success,0,Success,112.0.5615,04/05/2023,7F377A94
Google Chrome,Chrome Patching,Wilders-Mac.local,Wilder@example.com,Success,0,Success,113.0.5672,04/05/2023,E21DD9FA
Google Chrome,Chrome Patching,Alexandrias-Mac.local,Alexandria@example.com,Waiting,1,Waiting,103.0.5060,04/05/2023,962A4E89
Google Chrome,Chrome Patching,Killians-Mac.local,Killian@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,AA54DD5F
Google Chrome,Chrome Patching,Helens-Mac.local,Helen@example.com,Waiting,1,Waiting,105.0.5195,04/05/2023,CEA7ED5C
Google Chrome,Chrome Patching,Johnathans-Mac.local,Johnathan@example.com,Success,0,Success,113.0.5672,04/05/2023,CDF88856
Google Chrome,Chrome Patching,Madisons-Mac.local,Madison@example.com,Success,0,Success,109.0.5414,04/05/2023,FC1E579F
Google Chrome,Chrome Patching,Tuckers-Mac.local,Tucker@example.com,Success,0,Success,109.0.5414,04/05/2023,D1D613B9
Google Chrome,Chrome Patching,Parkers-Mac.local,Parker@example.com,Success,0,Success,113.0.5672,04/05/2023,DA6B9D63
Google Chrome,Chrome Patching,Zanes-Mac.local,Zane@example.com,Success,0,Success,113.0.5672,04/05/2023,E17EA0D0
Google Chrome,Chrome Patching,Kadens-Mac.local,Kaden@example.com,Success,0,Success,107.0.5304,04/05/2023,20CD55C9
Google Chrome,Chrome Patching,Brooklyns-Mac.local,Brooklyn@example.com,Success,0,Success,109.0.5414,04/05/2023,955E11EE
Google Chrome,Chrome Patching,Londyns-Mac.local,Londyn@example.com,Success,0,Success,113.0.5672,04/05/2023,0CF52DC0
Google Chrome,Chrome Patching,Alexas-Mac.local,Alexa@example.com,Success,0,Success,113.0.5672,04/05/2023,26067D29
Google Chrome,Chrome Patching,Dianas-Mac.local,Diana@example.com,Success,0,Success,113.0.5672,04/05/2023,2C25C607
Google Chrome,Chrome Patching,Finns-Mac.local,Finn@example.com,Success,0,Success,112.0.5615,04/05/2023,7129FB15
Google Chrome,Chrome Patching,Leons-Mac.local,Leon@example.com,Success,0,Success,113.0.5672,04/05/2023,69DB1FF2
Google Chrome,Chrome Patching,Nicos-Mac.local,Nico@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,F2D79ACF
Google Chrome,Chrome Patching,Patricks-Mac.local,Patrick@example.com,Success,0,Success,105.0.5195,04/05/2023,4E3C76AB
Google Chrome,Chrome Patching,Lilys-Mac.local,Lily@example.com,Success,0,Success,112.0.5615,04/05/2023,608A4707
Google Chrome,Chrome Patching,Stevens-Mac.local,Steven@example.com,Success,0,Success,111.0.5563,04/05/2023,3EF8A1FE
Google Chrome,Chrome Patching,Mathiass-Mac.local,Mathias@example.com,Success,0,Success,113.0.5672,04/05/2023,CF671960
Google Chrome,Chrome Patching,Tanners-Mac.local,Tanner@example.com,Waiting,1,Waiting,106.0.5249,04/05/2023,5F839FAD
Google Chrome,Chrome Patching,Alivias-Mac.local,Alivia@example.com,Success,0,Success,112.0.5615,04/05/2023,371FEFD5
Google Chrome,Chrome Patching,Joannas-Mac.local,Joanna@example.com,Success,0,Success,113.0.5672,04/05/2023,FD1FB05A
Google Chrome,Chrome Patching,Anastasias-Mac.local,Anastasia@example.com,Success,0,Success,112.0.5615,04/05/2023,8EC0018C
Google Chrome,Chrome Patching,Damiens-Mac.local,Damien@example.com,Success,0,Success,105.0.5195,04/05/2023,FF005837
Google Chrome,Chrome Patching,Selahs-Mac.local,Selah@example.com,Success,0,Success,107.0.5304,04/05/2023,1CC5A8CB
Google Chrome,Chrome Patching,Novas-Mac.local,Nova@example.com,Success,0,Success,110.0.5481,04/05/2023,E96D4723
Google Chrome,Chrome Patching,Nevaehs-Mac.local,Nevaeh@example.com,Success,0,Success,110.0.5481,04/05/2023,F463DC4C
Google Chrome,Chrome Patching,Madilyns-Mac.local,Madilyn@example.com,Success,0,Success,109.0.5414,04/05/2023,D4EFF7E9
Google Chrome,Chrome Patching,Braydens-Mac.local,Brayden@example.com,Success,0,Success,112.0.5615,04/05/2023,CBA9130F
Google Chrome,Chrome Patching,Wynters-Mac.local,Wynter@example.com,Success,0,Success,111.0.5563,04/05/2023,ED566247
Google Chrome,Chrome Patching,Marias-Mac.local,Maria@example.com,Success,0,Success,109.0.5414,04/05/2023,A0F2CDFA
Google Chrome,Chrome Patching,Josiahs-Mac.local,Josiah@example.com,Success,0,Success,109.0.5414,04/05/2023,E7FE5A85
Google Chrome,Chrome Patching,Kimberlys-Mac.local,Kimberly@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,9A098D67
Google Chrome,Chrome Patching,Knoxs-Mac.local,Knox@example.com,Success,0,Success,113.0.5672,04/05/2023,34499DFC
Google Chrome,Chrome Patching,Emilias-Mac.local,Emilia@example.com,Success,0,Success,112.0.5615,04/05/2023,7062BFF7
Google Chrome,Chrome Patching,Leilas-Mac.local,Leila@example.com,Success,0,Success,112.0.5615,04/05/2023,28753607
Google Chrome,Chrome Patching,Alessandras-Mac.local,Alessandra@example.com,Success,0,Success,113.0.5672,04/05/2023,F7F614C9
Google Chrome,Chrome Patching,Adelaides-Mac.local,Adelaide@example.com,Success,0,Success,112.0.5615,04/05/2023,F153CFC7
Google Chrome,Chrome Patching,Santinos-Mac.local,Santino@example.com,Success,0,Success,104.0.5112,04/05/2023,D2AD3F10
Google Chrome,Chrome Patching,Edwards-Mac.local,Edward@example.com,Success,0,Success,112.0.5615,04/05/2023,00C76FBF
Google Chrome,Chrome Patching,Averys-Mac.local,Avery@example.com,Success,0,Success,112.0.5615,04/05/2023,3A65E8EC
Google Chrome,Chrome Patching,Adoniss-Mac.local,Adonis@example.com,Success,0,Success,104.0.5112,04/05/2023,65240962
Google Chrome,Chrome Patching,Hallies-Mac.local,Hallie@example.com,Success,0,Success,113.0.5672,04/05/2023,3FDFD38C
Google Chrome,Chrome Patching,Hudsons-Mac.local,Hudson@example.com,Success,0,Success,112.0.5615,04/05/2023,6C58ED54
Google Chrome,Chrome Patching,Taylors-Mac.local,Taylor@example.com,Success,0,Success,113.0.5672,04/05/2023,34A3A864
Google Chrome,Chrome Patching,Royals-Mac.local,Royal@example.com,Success,0,Success,112.0.5615,04/05/2023,1AB31F89
Google Chrome,Chrome Patching,Josephs-Mac.local,Joseph@example.com,Waiting,1,Waiting,107.0.5304,04/05/2023,4A6AC7EB
Google Chrome,Chrome Patching,Lukas-Mac.local,Luka@example.com,Success,0,Success,113.0.5672,04/05/2023,C2C4FF00
Google Chrome,Chrome Patching,Catalinas-Mac.local,Catalina@example.com,Success,0,Success,112.0.5615,04/05/2023,00ECD9FD
Google Chrome,Chrome Patching,Adrianas-Mac.local,Adriana@example.com,Success,0,Success,109.0.5414,04/05/2023,5A18D614
Google Chrome,Chrome Patching,Leonardos-Mac.local,Leonardo@example.com,Success,0,Success,109.0.5414,04/05/2023,F3CDB5E4
Google Chrome,Chrome Patching,Noels-Mac.local,Noel@example.com,Success,0,Success,109.0.5414,04/05/2023,5BAB80AB
Google Chrome,Chrome Patching,Ivys-Mac.local,Ivy@example.com,Success,0,Success,113.0.5672,04/05/2023,E35F96C8
Google Chrome,Chrome Patching,Astrids-Mac.local,Astrid@example.com,Success,0,Success,107.0.5304,04/05/2023,1CD7DA9C
Google Chrome,Chrome Patching,Kates-Mac.local,Kate@example.com,Success,0,Success,112.0.5615,04/05/2023,77E13D05
Google Chrome,Chrome Patching,Ariahs-Mac.local,Ariah@example.com,Success,0,Success,113.0.5672,04/05/2023,6C70197B
Google Chrome,Chrome Patching,Luiss-Mac.local,Luis@example.com,Success,0,Success,112.0.5615,04/05/2023,8B0DE2A8
Google Chrome,Chrome Patching,Hazels-Mac.local,Hazel@example.com,Success,0,Success,105.0.5195,04/05/2023,5E3FE614
Google Chrome,Chrome Patching,Rachels-Mac.local,Rachel@example.com,Success,0,Success,112.0.5615,04/05/2023,F86A5C7A
Google Chrome,Chrome Patching,Skyes-Mac.local,Skye@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,B9A7D53E
Google Chrome,Chrome Patching,Juans-Mac.local,Juan@example.com,Success,0,Success,104.0.5112,04/05/2023,2EA638DF
Google Chrome,Chrome Patching,Laineys-Mac.local,Lainey@example.com,Success,0,Success,109.0.5414,04/05/2023,65F1E35D
Google Chrome,Chrome Patching,Samanthas-Mac.local,Samantha@example.com,Success,0,Success,113.0.5672,04/05/2023,34917E9E
Google Chrome,Chrome Patching,Porters-Mac.local,Porter@example.com,Success,0,Success,111.0.5563,04/05/2023,97766770
Google Chrome,Chrome Patching,Jaidens-Mac.local,Jaiden@example.com,Success,0,Success,105.0.5195,04/05/2023,7B505388
Google Chrome,Chrome Patching,Arlos-Mac.local,Arlo@example.com,Success,0,Success,113.0.5672,04/05/2023,2EEFFA6A
Google Chrome,Chrome Patching,Caidens-Mac.local,Caiden@example.com,Success,0,Success,112.0.5615,04/05/2023,4159E1EA
Google Chrome,Chrome Patching,Scarlets-Mac.local,Scarlet@example.com,Success,0,Success,112.0.5615,04/05/2023,A85979B3
Google Chrome,Chrome Patching,Martins-Mac.local,Martin@example.com,Success,0,Success,111.0.5563,04/05/2023,7FA5479F
Google Chrome,Chrome Patching,Camilles-Mac.local,Camille@example.com,Success,0,Success,105.0.5195,04/05/2023,626A9235
Google Chrome,Chrome Patching,Micahs-Mac.local,Micah@example.com,Success,0,Success,112.0.5615,04/05/2023,7A5296D7
Google Chrome,Chrome Patching,Aviannas-Mac.local,Avianna@example.com,Success,0,Success,112.0.5615,04/05/2023,611F5585
Google Chrome,Chrome Patching,Rivers-Mac.local,River@example.com,Success,0,Success,109.0.5414,04/05/2023,B771FE2A
Google Chrome,Chrome Patching,Miless-Mac.local,Miles@example.com,Success,0,Success,109.0.5414,04/05/2023,DD79A2A5
Google Chrome,Chrome Patching,Elenas-Mac.local,Elena@example.com,Success,0,Success,107.0.5304,04/05/2023,3507DC56
Google Chrome,Chrome Patching,Violets-Mac.local,Violet@example.com,Success,0,Success,112.0.5615,04/05/2023,75B8D413
Google Chrome,Chrome Patching,Santiagos-Mac.local,Santiago@example.com,Success,0,Success,107.0.5304,04/05/2023,2B02FF00
Google Chrome,Chrome Patching,Morgans-Mac.local,Morgan@example.com,Success,0,Success,112.0.5615,04/05/2023,8F5CEDF3
Google Chrome,Chrome Patching,Saras-Mac.local,Sara@example.com,Success,0,Success,111.0.5563,04/05/2023,5DAB0313
Google Chrome,Chrome Patching,Serenas-Mac.local,Serena@example.com,Success,0,Success,113.0.5672,04/05/2023,7AB1B69E
Google Chrome,Chrome Patching,Davids-Mac.local,David@example.com,Success,0,Success,112.0.5615,04/05/2023,F9AAE08E
Google Chrome,Chrome Patching,Quinns-Mac.local,Quinn@example.com,Success,0,Success,113.0.5672,04/05/2023,556A6447
Google Chrome,Chrome Patching,Fords-Mac.local,Ford@example.com,Success,0,Success,109.0.5414,04/05/2023,87C38178
Google Chrome,Chrome Patching,Autumns-Mac.local,Autumn@example.com,Waiting,1,Waiting,105.0.5195,04/05/2023,5263FC39
Google Chrome,Chrome Patching,Zaras-Mac.local,Zara@example.com,Success,0,Success,105.0.5195,04/05/2023,07FDDE92
Google Chrome,Chrome Patching,Miracles-Mac.local,Miracle@example.com,Success,0,Success,105.0.5195,04/05/2023,6F84DF96
Google Chrome,Chrome Patching,Kamaris-Mac.local,Kamari@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,B15A6A09
Google Chrome,Chrome Patching,Briggss-Mac.local,Briggs@example.com,Success,0,Success,113.0.5672,04/05/2023,1B18BE22
Google Chrome,Chrome Patching,Andres-Mac.local,Andre@example.com,Success,0,Success,107.0.5304,04/05/2023,29C938B7
Google Chrome,Chrome Patching,Eloises-Mac.local,Eloise@example.com,Success,0,Success,113.0.5672,04/05/2023,3A044788
Google Chrome,Chrome Patching,Royaltys-Mac.local,Royalty@example.com,Success,0,Success,112.0.5615,04/05/2023,0F6AB08A
Google Chrome,Chrome Patching,Adelynns-Mac.local,Adelynn@example.com,Success,0,Success,113.0.5672,04/05/2023,A5C4722C
Google Chrome,Chrome Patching,Paytons-Mac.local,Payton@example.com,Success,0,Success,105.0.5195,04/05/2023,3313FE1A
Google Chrome,Chrome Patching,Judes-Mac.local,Jude@example.com,Success,0,Success,109.0.5414,04/05/2023,188F6A2A
Google Chrome,Chrome Patching,Leias-Mac.local,Leia@example.com,Success,0,Success,106.0.5249,04/05/2023,E8283D4A
Google Chrome,Chrome Patching,Mayas-Mac.local,Maya@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,18E68A46
Google Chrome,Chrome Patching,Aarons-Mac.local,Aaron@example.com,Success,0,Success,106.0.5249,04/05/2023,03FBEB56
Google Chrome,Chrome Patching,Lias-Mac.local,Lia@example.com,Success,0,Success,113.0.5672,04/05/2023,A9839CEE
Google Chrome,Chrome Patching,Sullivans-Mac.local,Sullivan@example.com,Success,0,Success,113.0.5672,04/05/2023,F046386A
Google Chrome,Chrome Patching,Benjamins-Mac.local,Benjamin@example.com,Success,0,Success,113.0.5672,04/05/2023,16AD3FCA
Google Chrome,Chrome Patching,Rowans-Mac.local,Rowan@example.com,Success,0,Success,110.0.5481,04/05/2023,6A891FE2
Google Chrome,Chrome Patching,Natalies-Mac.local,Natalie@example.com,Success,0,Success,106.0.5249,04/05/2023,DF0A7EE3
Google Chrome,Chrome Patching,Charlottes-Mac.local,Charlotte@example.com,Success,0,Success,112.0.5615,04/05/2023,D7BAB56B
Google Chrome,Chrome Patching,Emilianos-Mac.local,Emiliano@example.com,Waiting,1,Waiting,110.0.5481,04/05/2023,D5B34054
Google Chrome,Chrome Patching,Francescas-Mac.local,Francesca@example.com,Success,0,Success,112.0.5615,04/05/2023,76C8C630
Google Chrome,Chrome Patching,Annabelles-Mac.local,Annabelle@example.com,Success,0,Success,105.0.5195,04/05/2023,93FF002D
Google Chrome,Chrome Patching,Majors-Mac.local,Major@example.com,Success,0,Success,113.0.5672,04/05/2023,CC69989B
Google Chrome,Chrome Patching,Demis-Mac.local,Demi@example.com,Success,0,Success,112.0.5615,04/05/2023,7D689F88
Google Chrome,Chrome Patching,Ronans-Mac.local,Ronan@example.com,Success,0,Success,113.0.5672,04/05/2023,AFFF0010
Google Chrome,Chrome Patching,Xanders-Mac.local,Xander@example.com,Success,0,Success,113.0.5672,04/05/2023,60BD5170
Google Chrome,Chrome Patching,Marleys-Mac.local,Marley@example.com,Success,0,Success,103.0.5060,04/05/2023,6ACCA9B8
Google Chrome,Chrome Patching,Elijahs-Mac.local,Elijah@example.com,Success,0,Success,110.0.5481,04/05/2023,0088FF00
Google Chrome,Chrome Patching,Bryces-Mac.local,Bryce@example.com,Success,0,Success,112.0.5615,04/05/2023,009680BD
Google Chrome,Chrome Patching,Amelias-Mac.local,Amelia@example.com,Success,0,Success,106.0.5249,04/05/2023,12D29863
Google Chrome,Chrome Patching,Isaacs-Mac.local,Isaac@example.com,Success,0,Success,113.0.5672,04/05/2023,7C2786D5
Google Chrome,Chrome Patching,Willas-Mac.local,Willa@example.com,Success,0,Success,113.0.5672,04/05/2023,B2168BA4
Google Chrome,Chrome Patching,Rubys-Mac.local,Ruby@example.com,Success,0,Success,113.0.5672,04/05/2023,7A3DCCC3
Google Chrome,Chrome Patching,Aylins-Mac.local,Aylin@example.com,Success,0,Success,111.0.5563,04/05/2023,9E2F9C8D
Google Chrome,Chrome Patching,Ottos-Mac.local,Otto@example.com,Waiting,1,Waiting,111.0.5563,04/05/2023,795571CF
Google Chrome,Chrome Patching,Lauras-Mac.local,Laura@example.com,Success,0,Success,105.0.5195,04/05/2023,C976CD5C
Google Chrome,Chrome Patching,Samuels-Mac.local,Samuel@example.com,Success,0,Success,112.0.5615,04/05/2023,0E0465B3
Google Chrome,Chrome Patching,Alicias-Mac.local,Alicia@example.com,Success,0,Success,112.0.5615,04/05/2023,F50CE77F
Google Chrome,Chrome Patching,Callans-Mac.local,Callan@example.com,Success,0,Success,109.0.5414,04/05/2023,9C6AF013
Google Chrome,Chrome Patching,Ariels-Mac.local,Ariel@example.com,Success,0,Success,112.0.5615,04/05/2023,8254BFC6
Google Chrome,Chrome Patching,Alanas-Mac.local,Alana@example.com,Success,0,Success,107.0.5304,04/05/2023,E07BAD05
Google Chrome,Chrome Patching,Emmanuels-Mac.local,Emmanuel@example.com,Success,0,Success,113.0.5672,04/05/2023,C19702A0
Google Chrome,Chrome Patching,Zoes-Mac.local,Zoe@example.com,Success,0,Success,112.0.5615,04/05/2023,090FFD06
Google Chrome,Chrome Patching,Jeremys-Mac.local,Jeremy@example.com,Success,0,Success,111.0.5563,04/05/2023,864CEDCF
Google Chrome,Chrome Patching,Georgias-Mac.local,Georgia@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,6B5FFD2A
Google Chrome,Chrome Patching,Baylors-Mac.local,Baylor@example.com,Success,0,Success,105.0.5195,04/05/2023,CD5A4575
Google Chrome,Chrome Patching,Alejandros-Mac.local,Alejandro@example.com,Success,0,Success,112.0.5615,04/05/2023,40BF7F2D
Google Chrome,Chrome Patching,Josues-Mac.local,Josue@example.com,Success,0,Success,113.0.5672,04/05/2023,3F0D57D8
Google Chrome,Chrome Patching,Memphiss-Mac.local,Memphis@example.com,Success,0,Success,105.0.5195,04/05/2023,CD91EE69
Google Chrome,Chrome Patching,Elizabeths-Mac.local,Elizabeth@example.com,Success,0,Success,106.0.5249,04/05/2023,C3A1F1C3
Google Chrome,Chrome Patching,Felixs-Mac.local,Felix@example.com,Waiting,1,Waiting,103.0.5060,04/05/2023,9572D6AD
Google Chrome,Chrome Patching,Ethans-Mac.local,Ethan@example.com,Success,0,Success,106.0.5249,04/05/2023,D5262B59
Google Chrome,Chrome Patching,Harrisons-Mac.local,Harrison@example.com,Success,0,Success,112.0.5615,04/05/2023,ADB65123
Google Chrome,Chrome Patching,Paisleys-Mac.local,Paisley@example.com,Success,0,Success,113.0.5672,04/05/2023,6DB130FF
Google Chrome,Chrome Patching,Ryans-Mac.local,Ryan@example.com,Success,0,Success,112.0.5615,04/05/2023,38B0B224
Google Chrome,Chrome Patching,Fionas-Mac.local,Fiona@example.com,Success,0,Success,113.0.5672,04/05/2023,34E9E08A
Google Chrome,Chrome Patching,Chances-Mac.local,Chance@example.com,Success,0,Success,112.0.5615,04/05/2023,A9F1162D
Google Chrome,Chrome Patching,Sophias-Mac.local,Sophia@example.com,Success,0,Success,113.0.5672,04/05/2023,F9CB95FE
Google Chrome,Chrome Patching,Averys-Mac.local,Avery@example.com,Success,0,Success,109.0.5414,04/05/2023,F792E18B
Google Chrome,Chrome Patching,Coltons-Mac.local,Colton@example.com,Success,0,Success,105.0.5195,04/05/2023,8641FF00
Google Chrome,Chrome Patching,Aidens-Mac.local,Aiden@example.com,Success,0,Success,109.0.5414,04/05/2023,1276F355
Google Chrome,Chrome Patching,Raelynns-Mac.local,Raelynn@example.com,Success,0,Success,112.0.5615,04/05/2023,960743B4
Google Chrome,Chrome Patching,Kyries-Mac.local,Kyrie@example.com,Success,0,Success,113.0.5672,04/05/2023,B20A6422
Google Chrome,Chrome Patching,Brookes-Mac.local,Brooke@example.com,Success,0,Success,105.0.5195,04/05/2023,AB430A02
Google Chrome,Chrome Patching,Augusts-Mac.local,August@example.com,Success,0,Success,107.0.5304,04/05/2023,68334E1A
Google Chrome,Chrome Patching,Miguels-Mac.local,Miguel@example.com,Success,0,Success,109.0.5414,04/05/2023,474BBE7F
Google Chrome,Chrome Patching,Forrests-Mac.local,Forrest@example.com,Success,0,Success,112.0.5615,04/05/2023,3E2B8B20
Google Chrome,Chrome Patching,Harmonys-Mac.local,Harmony@example.com,Waiting,1,Waiting,107.0.5304,04/05/2023,427FBAFD
Google Chrome,Chrome Patching,Kiaras-Mac.local,Kiara@example.com,Success,0,Success,112.0.5615,04/05/2023,6003DB35
Google Chrome,Chrome Patching,Jaxs-Mac.local,Jax@example.com,Success,0,Success,112.0.5615,04/05/2023,D89FE951
Google Chrome,Chrome Patching,Matteos-Mac.local,Matteo@example.com,Success,0,Success,112.0.5615,04/05/2023,5FFBC9FF
Google Chrome,Chrome Patching,Gabrielles-Mac.local,Gabrielle@example.com,Success,0,Success,113.0.5672,04/05/2023,9A92DA8E
Google Chrome,Chrome Patching,Angelinas-Mac.local,Angelina@example.com,Success,0,Success,109.0.5414,04/05/2023,91EEFC15
Google Chrome,Chrome Patching,Haydens-Mac.local,Hayden@example.com,Success,0,Success,105.0.5195,04/05/2023,FDAB0144
Google Chrome,Chrome Patching,Dantes-Mac.local,Dante@example.com,Success,0,Success,113.0.5672,04/05/2023,98BB264F
Google Chrome,Chrome Patching,Sloanes-Mac.local,Sloane@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,7FEF4C67
Google Chrome,Chrome Patching,Levis-Mac.local,Levi@example.com,Success,0,Success,112.0.5615,04/05/2023,1B168296
Google Chrome,Chrome Patching,Jakes-Mac.local,Jake@example.com,Success,0,Success,112.0.5615,04/05/2023,2E027FF1
Google Chrome,Chrome Patching,Kades-Mac.local,Kade@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,B01DBC7B
Google Chrome,Chrome Patching,Finnegans-Mac.local,Finnegan@example.com,Success,0,Success,113.0.5672,04/05/2023,EB663B9F
Google Chrome,Chrome Patching,Ismaels-Mac.local,Ismael@example.com,Success,0,Success,107.0.5304,04/05/2023,25BB40F0
Google Chrome,Chrome Patching,Isabelles-Mac.local,Isabelle@example.com,Success,0,Success,106.0.5249,04/05/2023,5F8B75FD
Google Chrome,Chrome Patching,Alainas-Mac.local,Alaina@example.com,Success,0,Success,113.0.5672,04/05/2023,827A8750
Google Chrome,Chrome Patching,Everlees-Mac.local,Everlee@example.com,Success,0,Success,112.0.5615,04/05/2023,8FB6DA18
Google Chrome,Chrome Patching,Adalines-Mac.local,Adaline@example.com,Success,0,Success,112.0.5615,04/05/2023,6766C67D
Google Chrome,Chrome Patching,Ezekiels-Mac.local,Ezekiel@example.com,Success,0,Success,109.0.5414,04/05/2023,00A6B508
Google Chrome,Chrome Patching,Ophelias-Mac.local,Ophelia@example.com,Success,0,Success,109.0.5414,04/05/2023,F56D0F5C
Google Chrome,Chrome Patching,Lanas-Mac.local,Lana@example.com,Waiting,1,Waiting,112.0.5615,04/05/2023,71BF902A
Google Chrome,Chrome Patching,Evelyns-Mac.local,Evelyn@example.com,Success,0,Success,111.0.5563,04/05/2023,6A2C7AAB
Google Chrome,Chrome Patching,Paiges-Mac.local,Paige@example.com,Success,0,Success,107.0.5304,04/05/2023,9DA4DBDA
Google Chrome,Chrome Patching,Alices-Mac.local,Alice@example.com,Success,0,Success,113.0.5672,04/05/2023,4E23BA67
Google Chrome,Chrome Patching,Myless-Mac.local,Myles@example.com,Success,0,Success,112.0.5615,04/05/2023,607FE6A7
Google Chrome,Chrome Patching,Marianas-Mac.local,Mariana@example.com,Success,0,Success,113.0.5672,04/05/2023,5169E903
Google Chrome,Chrome Patching,Marys-Mac.local,Mary@example.com,Success,0,Success,107.0.5304,04/05/2023,8233E681
Google Chrome,Chrome Patching,Noas-Mac.local,Noa@example.com,Waiting,1,Waiting,113.0.5672,04/05/2023,CB44D9A2
Google Chrome,Chrome Patching,Olivias-Mac.local,Olivia@example.com,Success,0,Success,101.0.4951,04/05/2023,32FF00E6
Google Chrome,Chrome Patching,Charlies-Mac.local,Charlie@example.com,Success,0,Success,112.0.5615,04/05/2023,BEF41D6D
Google Chrome,Chrome Patching,Emersyns-Mac.local,Emersyn@example.com,Success,0,Success,113.0.5672,04/05/2023,FCF244D9
Google Chrome,Chrome Patching,Blakes-Mac.local,Blake@example.com,Success,0,Success,113.0.5672,04/05/2023,DBF6A99F
Google Chrome,Chrome Patching,Aniyahs-Mac.local,Aniyah@example.com,Success,0,Success,109.0.5414,04/05/2023,5549A902
